0,1,2,3
6.1851356691208546,0.10364261335231939,5.38627282576347,1
9.511937854902046,9.054020337027781,7.959669419422694,1
1.4555823115839706,1.5773006987053328,1.8763167290243399,0
9.058094960083018,9.899551783590736,7.1112245876581595,1
9.092932045442545,4.008737323711209,2.4985068022503674,1
1.19457050333729,8.126105880328288,1.4679237341724316,1
8.190891786335309,3.1058725179420996,9.824174492929428,1
5.336533449712114,3.1446701118584963,9.107728311738374,1
4.3359232727316455,5.122926922783614,9.388864773697133,0
7.1687866363168915,8.910189542923389,0.27287223517468817,1
3.259898117700253,8.594893208655858,5.585165509225178,1
4.528534999515374,6.283090375213572,2.9009685168742583,0
5.767559349870908,3.114442141324628,5.172675985011298,1
4.26474788501396,2.473960366023854,3.7129376127905447,0
9.368683813090936,8.443299485657132,9.202065143056604,1
0.8748220955359087,2.2730973628468876,3.1437661611405043,0
6.070941619724604,4.135864150011614,8.16351511827214,1
7.018765297563104,2.4035562484913884,5.742190888408597,1
0.5696439948283272,2.2881367096037586,6.641025553547935,0
5.190159840736788,1.747201501089225,5.707158515462564,0
8.16835108791622,5.943726238309778,9.759890683309049,1
5.9560793360264555,0.32426325314457105,0.9357709581748075,1
4.5173314869147525,3.7543483316785773,9.753500342702866,1
9.727875919326552,7.674748688630131,8.242378396244979,1
6.6873277020673205,4.768823335211934,0.13136356923072245,1
4.920718014935584,7.300912110901043,4.686283427461092,1
1.3766274094560316,0.1088873380347899,7.582782604769962,0
9.843834501935106,2.2023422615915598,3.3870802548167966,1
7.548914570605327,4.638577839002957,1.2482254311167629,1
5.045191697009947,6.738490080168677,7.7014995631209215,1
0.22915131322381765,5.190823222119895,8.099887106624163,1
6.72469844653734,6.868082266569918,4.492467535866376,1
6.443610847569929,0.05239837651465851,4.844284455143756,0
8.303995700373395,6.491541971124779,6.736984238986317,1
2.7411977516685218,5.605299905360588,6.717297848174203,1
8.558283672539277,1.950374860087073,7.473208103319232,1
7.73799287244182,4.277373293360762,8.076984091122094,1
2.1369323762958112,7.672845084217665,3.086419476306511,1
7.444731530777321,2.213967009082011,2.1411213682064845,1
1.4251833776584466,3.770825992073341,0.26627884691621473,0
6.745640237634105,7.997765368973862,0.805295271283859,1
2.0762566180381437,9.173335630816306,7.113145181364867,1
3.045179879206202,8.348540476317986,4.3530595762952,1
7.060518043359332,4.780313079652833,1.262101037493587,1
1.5983365034409336,2.026021252196626,4.31181755160371,0
1.4675148076429412,7.293189193611234,1.8874506687718595,1
7.543059505762987,2.107323920833207,6.0095424810764,1
6.382187106203334,5.971273029466491,2.9548228565549706,1
9.453084399999497,4.255613902615469,7.821818168314053,0
8.352716024899658,1.922500168221477,3.950968688899732,1
0.8010364380604929,9.046310029362429,3.7015417755373825,1
4.9411626589632505,1.3216114194293815,2.0645405888943302,1
5.079216999452875,2.615495518329871,3.5706160888279195,0
7.875518396525072,1.065838767888011,9.857088237131878,1
5.724051124346493,0.44845334589088126,7.871162896558341,0
5.279039784081267,7.400775431590716,1.4993148491725594,1
2.166172083287794,7.591960493171447,7.229151935562137,1
8.619665576670734,0.19775099516344263,8.602369974231152,1
4.032204721058492,7.587469310223366,7.169290016924698,1
2.780850486129828,0.037936724093425855,9.339026083148878,0
7.288508775192559,5.166887829215384,7.0695624524876095,1
3.748759435368594,7.703225253299576,7.506243191751754,1
4.018659239678374,6.973080192643409,0.031128578251921057,1
8.96416602456847,2.393157074375046,1.2076718430922972,1
3.020967312900983,8.830285085638343,5.431664302380945,1
1.3835468979294652,2.9014446310454165,6.138710897412526,0
4.573601816909985,4.441171070166145,8.28135360731512,1
3.4569882117550232,6.749716048091052,2.2148205573352877,1
3.147656873240164,6.2685560216283465,8.773604746948125,1
7.844574187919231,4.569657005615504,6.562293317171314,1
4.329815069676481,9.093119886549367,6.054790010309347,1
5.047006080958943,4.980556248280075,8.4289984019285,0
5.7327227154968465,9.427625754329492,5.178600481723219,1
8.479393924434762,2.5163914235585283,7.007260364825379,1
9.488362882802196,6.243367024026759,8.379779620477294,0
9.89340056166638,0.7771457033238649,3.2212951361476962,1
0.08939102371245067,8.227300054219356,8.612116383667944,1
2.557451938059312,8.026895196332987,4.778620044322212,1
9.278489928250108,8.959699670066485,4.915451500169353,1
4.185780257640986,6.834649001663012,3.9799063940792245,1
1.895517028339273,9.649889241109138,2.9421568824425472,1
1.443154002290481,0.14092294192442956,7.159456994623945,0
7.945783511847521,5.070799232841364,7.918210395041538,1
7.7784847685917535,4.064828689770863,6.477706331874812,1
3.2181996338790397,1.726046201197925,4.086372250132624,0
4.0692199412935794,9.75222342437312,3.2031932582203124,1
6.363061258559836,3.7509101839391104,8.574844990835967,1
2.5203308013083934,7.928556779768876,4.329385087341631,1
3.3027693652508097,6.973688756131394,2.686501239062266,1
2.952887943998478,5.441213835853572,4.879214918052024,1
8.883864343953858,1.8438444236776674,5.853484589382511,1
4.461172190344297,9.218683054838154,2.789908904569709,1
6.824537097668154,2.282057333504841,0.137675125577168,1
9.38481891856734,3.4302810983040652,7.797442954826,1
3.4195283630245243,1.4459772083809674,7.16770814146376,0
6.8849731794891875,2.5339603448629964,6.923601216234089,1
4.246491159313397,3.719221216676872,3.5530791162012223,1
6.316466268659396,7.073166026816995,6.135886945028356,1
1.6994071421725776,1.4944679893886248,5.141750435258828,0
1.8395344154722204,4.628391187082599,4.289323340299029,0
1.6151077048601192,3.424406411348105,2.618804041035202,0
8.003322457764018,4.266391582681436,6.070154607890389,1
5.096132942175586,2.9694708578690454,8.596509535692011,1
6.33474012622421,1.2475130006917923,4.705878794988857,0
9.48299174072665,6.450856402604436,1.5172487103197363,1
5.656621125439275,4.68665837661252,4.280374694682702,1
8.499698885159654,7.511210403719374,5.7936054029723305,1
0.6473998344154885,9.913465087318091,0.5299454266798953,1
4.227526616445609,1.075088761851677,6.236704109977018,1
2.8462388100694214,0.6103668111967109,7.035193311050811,0
3.7858059325060225,1.881942600298212,7.470048290299451,0
7.9530116740564285,4.8790093917962025,5.256694443509794,0
6.442320198790318,3.5065650243216737,2.2920502729206573,1
3.824674572709176,4.697890400863603,9.794833541798063,1
7.744101333360395,5.527675965498925,8.891310891074829,1
2.4551868018650747,9.110192396569683,0.4353426375776537,1
5.564069156709253,3.7636321668708748,9.95052322339111,0
5.167063597676122,0.3109707545554785,5.711757391862334,0
6.309592003395305,9.809236757505815,8.74902551212381,1
7.0846087005171725,7.7746875000318925,4.948430841825636,1
1.507843983721926,3.6939992561190627,1.4222125307278666,0
4.7701299440226315,4.488788367067656,8.859979711653512,1
4.090908319168599,2.6889202221264585,0.7201203516976995,0
0.2575348240658337,2.9115394055242803,5.035095098483965,0
1.093829141935846,6.7304105421662195,4.999323710992,0
1.4360699787420927,0.8320263643587555,3.992186053524538,0
1.916757389098901,7.67777192147274,2.902979970618682,1
0.16715589077006432,3.986590599223787,3.8108149129345237,0
0.7091840047038722,1.5260398704227185,0.16575882900934147,0
6.517892760100904,4.026568521749192,3.210263141673159,1
9.9346046309985,8.344865140180296,6.9962318239958385,1
0.39728706683084813,0.7033344161552524,4.740062899880546,0
9.372520621284488,4.895649611451685,5.396491100933506,1
4.466350458236905,8.770343892703519,2.5358174937162836,1
3.2836139008759013,5.475642704809535,2.201286740269812,1
1.427932828030004,0.9410027449963942,8.701917462053776,0
3.860040110225955,5.715420927253323,5.2580196995146995,0
8.741259355980283,9.511356184186921,8.125073041746717,1
5.278467961179595,3.3941672401760945,5.546673107876668,1
3.117029177189814,6.687966059228697,3.2596720730898587,1
3.2580996661320483,8.89827341447375,7.517077209192669,1
4.694790285599257,2.107645024687054,0.41475079576498874,0
0.3711266449399442,6.938554113738997,6.703500319361684,0
7.67788977658173,5.360084947395637,0.3985992663545257,1
1.9341639901491836,3.3566380116464978,0.5231294643747675,0
5.120610275239188,6.174610120171561,4.32355594764344,1
4.540590560591513,0.15403519791920894,8.730681484470995,0
8.23003040648471,9.517756930338518,0.509123835168872,1
0.633434434563398,4.216578860324509,8.63829145501452,1
4.731119528858785,1.2554310980872363,7.728856021671177,0
0.4329093818615859,4.864407431703947,2.3941104413775594,0
9.438926277837961,6.139340023847009,9.734873973251963,1
8.978507176676818,4.345949734085095,2.3581463714751374,1
6.842180509832275,0.6491158533912933,8.70424856823066,0
6.049268729742817,7.323748991793305,2.5343904249978078,1
8.146191812616554,0.5411366032399989,1.3051067133926597,1
6.183458693278855,5.31287810481058,2.482907289970986,1
8.72686164919462,4.2166593484970925,0.644302555796068,1
2.033808328240511,8.262275354923913,8.817706230828072,1
5.984646931046363,5.272674564854169,6.24821294185499,1
2.8213944840486063,8.83755508180601,5.6769033011914924,1
2.2700116521465796,5.9598238561301375,2.3944623690468037,1
1.6184771412383514,8.448725182357391,6.021836538927108,1
3.4567921329602544,5.956250981349497,5.989852889734197,1
0.5917720718572239,7.503171845746859,9.482094981876251,1
1.925560209550684,7.529259149799422,0.073189693278638,1
9.176063476443932,5.883673328938768,8.551902839041354,1
8.22578152523871,8.794835234293169,3.209863745244532,1
7.213033441865708,4.403470868312382,1.267357091420086,1
0.3606831456985993,2.0018211641098693,7.883011896679689,1
3.0334567170856905,0.21375961088070716,9.974849927283294,0
2.9337627848605665,9.289494618931156,5.071194235482045,1
5.878715062961865,2.641376442105696,3.052882993474333,1
2.444479993716109,5.845472661166298,6.958461339323264,0
9.710833196254638,7.530706558694549,8.061631629534084,1
0.800609772712173,4.816962830211771,4.456729564016561,0
4.487372588243219,7.0431339838390965,6.816453376026229,1
6.186007425615364,1.5098073327964578,7.60802456305756,0
9.04102985913805,2.3376869260410595,1.7667889307234141,1
3.2056465399516023,8.154769290056262,6.135258996684316,1
4.276650996969642,0.9944056291558923,1.1503501205024624,0
1.9384776750950716,8.207464986229382,5.996360084237168,1
4.911099613042962,0.8817368124218106,2.3507763668617034,0
1.9859150305392625,0.254762357788203,7.293976982561526,0
3.3039174636170277,8.434941260636554,4.284424759510735,1
6.570654246228895,5.810356574180902,2.00727488035091,1
8.944324184275724,3.0499397583521604,8.709456091610534,1
3.2984456268188236,6.8307436633656415,8.992209495659688,0
8.785878632047705,1.908393632684806,8.497689100179306,1
3.4433919545005387,1.51375569992799,6.353709614884534,0
8.218493747640105,6.282395971306578,9.56301509755232,1
1.9783278464791931,4.293307226164923,3.3674599870116726,0
3.802364961172647,9.92700873664818,5.188042507334142,1
0.7457407125147986,3.703056937738877,1.2341885981472989,0
4.139198457294089,9.909156325254502,9.299556236533178,1
3.9488226253680048,4.615797109623862,5.609487551219452,1
4.871939090734237,4.199935520102408,2.6199970471933565,1
0.22271511532804156,8.211218982189646,1.8846839966641848,1
3.5520938933964374,9.742126278950913,1.2277212944941995,1
8.894424754644788,5.834063146082279,3.0924638465877963,0
2.2759773832225303,1.454036341712357,2.034338243700906,0
8.730943782696405,7.002894376334497,4.70497676152209,1
4.958263970852124,3.6348868328490527,2.7560310276085875,1
3.8698923425629217,4.928808734313202,2.544381023144221,1
3.8326345680528675,2.9757471531387525,7.175949621947543,0
1.1819262934703845,8.369977822135121,7.441359213695352,1
2.4289157496487066,6.23247145187584,6.38355320741173,1
0.6748934306754228,8.805385975643267,4.599567310742584,1
2.538886209427397,5.913871822675168,4.287951603487977,1
1.2671338384692277,2.4426666320897583,0.7934158295831895,0
7.417048002315553,6.150157249710489,6.724110989339258,0
6.783769722513199,5.031806905428871,2.309084504841792,1
1.8498296555082983,8.442600050750984,9.825897893050854,1
3.473694203728128,7.802245796913637,5.4645459070143065,1
4.837269511889058,5.899512982994038,7.872634475242615,1
5.370071168405407,3.6598334666965426,6.043068436688722,1
3.9282294499696246,3.929729979416164,7.906369935895988,0
3.9388400785537647,6.889550482302514,4.04001609054379,1
4.506432686721345,3.344193926972726,2.1796893006116793,0
6.896393990795577,5.988208906234219,7.46657472123005,1
7.005330726195026,9.30559819249845,8.62616694505222,1
2.6313902392387423,0.7161027944180454,9.78672805158347,0
6.6059835592859875,0.89630698927462,2.1077094208701874,0
1.0495366832992803,3.888734026947244,5.379877201396809,0
5.559002111265755,5.367683219424641,3.9061049873690576,1
6.78482453997924,6.873031493743898,5.614912587993742,1
6.131123353670123,9.357362666081997,5.968885249459731,1
4.410066204088712,7.396119625075467,0.3760387864960013,1
5.182815803268124,0.053165329611032375,2.772001047825985,0
7.679628782813116,0.5309259545252509,5.490534438505197,1
6.495830548784789,9.314470149929107,0.7473144501476114,1
9.192375042561725,7.6500514829814295,5.9974034447209865,1
8.96043491575002,9.727203528528248,9.98520507089806,1
0.7054204474369918,0.7346665436012334,0.1474379089994693,0
0.9476691645722912,8.417368261858497,6.851729969076996,1
3.4669488135857818,3.5364778706700504,2.5383888234718723,0
7.2564254549486895,0.25925792784269874,4.615212532471146,0
0.2896618617789848,8.846818943092945,7.710053579546823,1
7.96558587536711,3.2463832220299658,3.0788244381764676,1
9.769161619458501,5.235553047168928,9.51935167567925,1
5.180325615944087,3.727488020974856,7.103545783196093,1
6.052128951232128,9.904061968899466,7.739162499564685,1
0.8899822082237796,1.8490559027840836,5.2685187589183435,0
8.006596581292397,9.332023381866817,1.7786474795134855,1
9.573949263266687,9.594706068497821,0.37862587720430496,0
0.05797392917688993,3.1268115615547645,0.5569841271210463,0
3.560164860311865,9.536770184739218,4.76950922486778,1
5.030051950509548,6.433579246491355,1.11245672567435,1
8.519457712872956,8.442498595694284,8.905068324120895,1
4.4380519836651855,1.0158147594616618,2.2580692243123512,0
2.846239689687354,9.073961422409972,8.90552286378311,1
1.5614956444079475,8.797221435013808,6.319949504631372,1
3.451159147800812,1.5991878858928321,4.443481574461272,1
1.6531849048023983,1.9719634646666928,6.910273415567042,0
8.733231340367322,2.446340657192081,6.296079567189131,0
5.16198461077069,8.632264817138495,9.841265438849168,0
2.528414820768151,2.2384967032752536,0.47537594227760493,1
4.901953122442317,0.4548214567029407,2.7832813084690198,0
2.9469204156090423,2.696547011590514,5.905465222435671,0
7.0252303396140094,4.961239512498611,6.332092658064775,1
2.870439461555087,1.3320711375110195,9.370803847989643,0
9.380285431563525,1.853805246478023,9.331557628232256,1
2.835445136036545,2.74634248423863,5.5143157367337245,0
4.421011106267658,1.853176459376844,9.473759179539593,0
9.639177674239978,6.449416725122118,4.843157730323856,1
1.4318978170876284,6.323298746664966,6.618883678367976,0
0.5935722533895749,4.927226011660332,4.651339435180775,0
2.5666098995297624,3.914303629842686,2.401722072213772,0
9.898834533371154,1.774295368682619,8.214467402262972,1
0.5797581337276703,1.3881651804567363,9.351531155423887,0
2.8926049548290997,9.47764066101607,8.49930535231419,1
4.680495548664728,6.298530215834227,1.5803183496381268,0
2.6551201747238586,0.15443631942760883,6.744988441622574,0
3.2164814560277764,7.802023371197587,1.4578543121477705,1
2.923137620392837,1.9593194649899215,0.8793868377060332,0
0.8818864557151007,6.837103358216378,1.2040087685772338,1
5.572682300749138,9.071090552203707,8.604566673368852,1
0.2715882932586222,8.008593551300331,8.05984932289666,1
6.696465998755331,8.077788623150765,8.974982823028203,1
5.578253037149104,5.061311288282347,6.919839045242187,1
5.203136358633165,8.284681480854713,5.057793867898664,1
2.8184508814324296,1.7849483297748825,9.698705703447141,0
2.5979169330441456,5.812353422911717,9.552622535381868,0
0.8353420706174108,6.191348314199072,2.2449347883595774,0
5.681525429491051,6.6618809022349526,1.078139007945924,0
6.251210683054897,4.097312611340205,0.8725252387198179,1
6.7214440965684865,1.895874001915857,8.957291085287041,1
9.615725424345339,7.300825577402602,4.062884276883151,1
2.8798687927475153,3.144172223907462,6.058963612178579,0
8.786609763158111,2.5460075566057694,7.661883652028218,1
0.01032932657734631,4.760891180021049,6.5704032902472935,0
1.8373941187600173,8.561592379873717,3.6436547985702794,1
0.2771174012236499,0.8539013912317062,9.814104657541126,0
4.176323468141833,1.6921418469369054,6.4990115308969,1
3.116139134607047,3.2347919698907535,6.074418935145536,0
8.460545992364693,9.275809425975435,6.604577276110996,1
3.987155436290084,9.66612492642142,1.5407917183235742,1
3.110130678848415,5.48489089666104,6.820662584328149,1
1.6773668505027162,5.08482013429616,7.918638755846716,0
1.1897333717301484,9.00742215071733,4.797375670491551,1
5.534337062482657,0.8480182166035288,2.024630356745356,0
7.059273667647191,8.949395201529242,3.2914600179429976,1
6.503981324841198,5.9429085358666445,2.314629355342478,1
2.4811146406017484,8.456149622311454,9.866774449680825,0
7.139280322669613,3.3011555219907427,6.254353783114329,1
6.510076093084951,3.7114718446272956,2.948208795369637,1
9.424988742262075,6.135500265601355,2.144677808306926,1
7.504535467233241,7.510898073228061,2.117213348484862,1
2.400951541612101,6.316207452501602,7.107395698995863,1
3.90264704599581,7.598253967160974,9.029359021217099,1
0.9040971569479861,1.2897598414227607,1.052625266627869,0
1.2643089028968502,7.7830089006762755,0.39411512184444275,1
8.790664013584655,9.735188608362936,6.0542200772704815,1
0.4345154171497678,9.485727683760075,3.1129608245616716,1
8.106291034469015,8.59998591580345,4.58550810902501,1
2.578929844270399,9.344454925295846,6.191196332516605,1
0.3264386596259239,7.251666588327083,5.655542353803811,0
2.59218125650737,3.268306848663751,2.4946220670138777,0
7.996608375248389,5.023950058982583,0.8318988869699773,1
5.336490760837309,7.39387787346382,5.153936931431213,1
9.86246782436295,0.2824262016291268,9.327639079648582,1
3.9091871150145807,2.144648711333198,6.19213297933239,0
8.032081943280083,2.5393385587773523,2.9080615503267793,1
9.02916833474409,5.3538089173052175,8.628389805786156,1
9.978842782249023,4.33689739404977,2.9481201179849537,0
9.897069537867418,4.648876309118224,7.345850140503707,1
7.230933996660097,0.5111090382611627,9.200454054097136,0
5.519950271541971,9.639158886845511,2.8095553699036744,1
3.9646269005262393,6.280232317552282,3.0063228852374815,1
0.6978597850420853,0.4187757029999628,0.49396384633314305,0
3.9535047379469033,9.553899892571746,1.1079543969595618,1
5.276215084563493,3.53242405983059,1.9819922932019185,1
0.43821509727146934,7.1316397315981455,6.538401991962549,0
7.189394880898437,1.0997597244532042,9.38719173368931,1
6.5903565966588324,3.7883116866173183,4.165667290147475,1
9.352837700068006,8.635929549181027,4.779238492165594,1
8.754038622793217,9.4926443377229,6.39184755868246,1
3.5162490636044264,9.1802831908618,8.367520498538312,1
8.676272096151736,8.498718814403324,8.084113566061419,1
5.3600257482181215,9.00783114706916,7.708318305538303,1
9.778803933599658,2.5077315667300226,3.336102288478977,1
8.087153481852896,9.003400045106618,0.11589589409895185,1
2.355219566098693,2.959350518874113,7.379954964038409,0
4.6179941019906146,3.6527446120709373,5.8469161300452575,1
5.505795590078621,6.154770711146577,3.9564827226754886,1
2.5120318334938663,6.55760767903366,9.603971482200182,0
7.2336104439430615,1.0899503392964371,5.437874916638252,1
2.4294712577080113,9.138438752466081,6.2231252869161775,1
7.701321875998075,1.0550707999733477,5.552253185313445,1
5.8098407267501955,2.5298011272018837,6.494668079547463,1
5.2418561456866115,6.5752140770311005,8.132938453250556,1
6.196819920538628,4.511024621207749,4.079499890473675,1
7.029317321143713,1.8493502237340165,5.6573214662926326,1
1.5068999224827118,8.455176755307065,8.202024663153498,1
0.375838514857032,1.4750250539693543,9.226386946886713,1
3.724987664053595,6.190396347254708,1.9694803891401669,1
1.5597523304342242,5.396791951612744,6.1801132434664465,0
4.663089892093414,4.910085291329293,7.66862376326542,1
4.675500530653396,6.669425431939752,4.533774265221984,1
6.585680415583619,1.8119538195386165,7.880495511723071,1
9.803328851373278,2.2238319353117575,4.662664741665735,1
6.014334096987881,7.25958845848815,4.136701642013603,1
9.460550298475631,2.0018606573932205,8.073652638773204,1
0.14568731763331733,2.1520958659442755,1.1737692031312974,0
0.8121658594273329,9.984135585909076,3.8961201587930514,1
1.8857760349946784,4.408721998222909,8.448118190062035,0
4.621580966913571,5.126497467571176,5.738855268923474,1
1.9355895772381049,1.1396576145918635,1.51227927370148,1
5.586764110636315,8.477210140360107,3.5911933892411074,0
4.257244119851162,6.020078384720014,4.254034655756376,1
9.418862461867052,8.699107732683544,7.039994982798885,1
6.826980429032513,0.13418310556529534,9.82478118502044,0
9.062603959616819,8.07109901666106,8.001396843869877,1
2.191538057572581,4.288006929140887,8.49371100730655,0
9.354201140070618,3.52679327251738,6.193921656967597,1
6.434625222408049,0.4549821604060378,4.635570909517118,0
5.321815485216747,2.847462086131314,1.222612302300028,1
6.813597548913063,8.671392999990884,1.3238149356273743,1
8.267687384051289,6.465499357511519,2.0492214578063384,1
4.184968175391757,5.417990727827313,4.77437955592217,1
8.398407101976673,8.701023653075676,8.167539643767668,1
5.71008761937073,9.640361333390818,6.065443482504676,1
3.1929773707461884,6.81204184117019,0.5196568850536099,1
1.3024216757276508,6.5520128722473565,1.753325917713383,0
0.4431165583310459,2.337343601165106,9.64224324849294,0
1.5107451847143194,5.230085317344643,9.435093839110808,0
3.9206586893038686,2.8386751597340263,7.617298626927418,0
2.542323546573524,0.8408635417992949,8.64144094764027,0
5.617862606099736,7.367109576935199,7.9648886713119555,1
1.8412755617579835,8.287328515283019,0.30997959828255817,1
5.769778464775016,8.75388738450687,6.085654369735587,1
2.9612992349590437,5.329225590316532,9.620782128470935,1
5.09898378143109,3.437881034368444,7.697253449571857,1
4.245599103022166,2.0412249999433585,0.6708946032885532,0
2.724008501293822,5.987889179092104,8.730834972744356,1
9.581887417148959,6.831708438541465,7.419642356783802,1
4.1610077261814205,5.315834658959018,6.792129501957186,1
2.9911234466083556,1.0538467273003926,2.8493214572214476,0
6.407827044518461,8.013307032031925,5.171205319704266,1
6.279619269819027,3.0400549002230317,0.29528744942020957,1
4.203695688027851,4.261307804247122,7.412517353318591,1
0.7251552804546335,1.7270108813227492,3.2235748913271065,0
4.95494981361193,8.244596107976834,8.539724149421758,1
2.4017373383106664,1.8649268827268528,7.43390512402039,0
5.394908909265497,7.492807871271918,2.2824910461538597,1
0.3973568657585125,1.4756883769994755,8.514389069469907,0
2.236450455273178,0.3275719974597713,6.763566354512785,0
